src,dst,count
userId_36535,userId_33117,2
userId_15151,userId_33117,1
userId_14622,userId_33117,5
userId_22465,userId_33117,1
userId_15467,userId_33117,1
userId_22917,userId_33117,1
userId_31885,userId_33117,1
userId_22638,userId_33117,1
userId_37173,userId_33117,4
userId_765,userId_33117,1
userId_15696,userId_33117,1
userId_37531,userId_33117,1
userId_31108,userId_33117,1
userId_14112,userId_33117,1
userId_12725,userId_33117,1
userId_38434,userId_33117,1
userId_22746,userId_33117,2
userId_2246,userId_33117,1
userId_14172,userId_33117,3
userId_19775,userId_33117,1
userId_1951,userId_33117,1
userId_30188,userId_33117,1
userId_29894,userId_33117,1
userId_33616,userId_33117,1
userId_9622,userId_33117,1
userId_35346,userId_33117,1
userId_17489,userId_33117,2
userId_11256,userId_33117,1
userId_8452,userId_33117,1
userId_18027,userId_33117,2
userId_29529,userId_33117,1
userId_35758,userId_33117,1
userId_31390,userId_33117,1
userId_12232,userId_33117,2
userId_27995,userId_33117,1
userId_5006,userId_33117,1
userId_30498,userId_33117,1
userId_16747,userId_33117,1
userId_5117,userId_33117,1
userId_38907,userId_33117,1
userId_19620,userId_33117,1
userId_16133,userId_33117,1
userId_36254,userId_33117,1
userId_36165,userId_33117,1
userId_281,userId_33117,1
userId_30326,userId_33117,1
userId_34883,userId_33117,1
userId_11117,userId_33117,2
userId_37384,userId_33117,2
userId_19595,userId_33117,1
userId_23846,userId_33117,1
userId_2595,userId_33117,1
userId_20119,userId_33117,1
userId_13240,userId_33117,1
userId_26157,userId_33117,1
userId_8160,userId_33117,1
userId_28640,userId_33117,1
userId_10120,userId_33117,11
userId_31198,userId_33117,1
userId_33271,userId_33117,3
userId_17098,userId_33117,1
userId_11172,userId_33117,1
userId_39595,userId_33117,1
userId_12113,userId_33117,1
userId_36171,userId_33117,1
userId_37243,userId_33117,1
userId_14311,userId_33117,11
userId_13971,userId_33117,2
userId_29229,userId_33117,1
userId_35703,userId_33117,1
userId_18944,userId_33117,16
userId_15841,userId_33117,1
userId_12227,userId_33117,1
userId_3295,userId_33117,1
userId_16073,userId_33117,1
userId_2889,userId_33117,2
userId_2487,userId_33117,1
userId_33117,userId_33117,33
userId_518,userId_33117,1
userId_38497,userId_33117,1
userId_31238,userId_33117,1
userId_25750,userId_33117,1
userId_33743,userId_33117,1
userId_20559,userId_33117,1
userId_31384,userId_33117,1
userId_23072,userId_33117,1
userId_5662,userId_33117,1
userId_30674,userId_33117,1
userId_30506,userId_33117,2
userId_20221,userId_33117,2
userId_31595,userId_33117,1
userId_26187,userId_33117,1
userId_24477,userId_33117,1
userId_25513,userId_33117,1
userId_562,userId_33117,1
userId_12486,userId_33117,1
userId_8911,userId_33117,1
userId_17220,userId_33117,2
userId_11249,userId_33117,1
userId_23061,userId_33117,1
userId_36672,userId_33117,1
userId_38807,userId_33117,1
userId_25125,userId_33117,1
userId_8365,userId_33117,1
userId_12608,userId_33117,1
userId_3422,userId_33117,1
userId_11000,userId_33117,1
userId_24853,userId_33117,1
userId_29515,userId_33117,1
userId_10401,userId_33117,1
userId_36174,userId_33117,1
userId_27153,userId_33117,1
userId_20394,userId_33117,2
userId_4057,userId_33117,1
userId_23110,userId_33117,1
userId_9438,userId_33117,1
userId_17412,userId_33117,1
userId_38317,userId_33117,1
userId_11152,userId_33117,2
userId_24816,userId_33117,1
userId_31354,userId_33117,1
userId_6877,userId_33117,3
userId_38181,userId_33117,6
userId_25437,userId_33117,1
userId_14155,userId_33117,3
userId_36393,userId_33117,1
userId_38109,userId_33117,1
userId_25727,userId_33117,1
userId_25168,userId_33117,1
userId_282,userId_33117,2
userId_12102,userId_33117,1
userId_22702,userId_33117,1
userId_36808,userId_33117,1
userId_8055,userId_9119,1
userId_15123,userId_9119,1
userId_3608,userId_9119,1
userId_34547,userId_9119,1
userId_33318,userId_9119,1
userId_37596,userId_9119,1
userId_6811,userId_9119,1
userId_3490,userId_9119,1
userId_3287,userId_9119,1
userId_4382,userId_9119,1
userId_18303,userId_9119,1
userId_18518,userId_9119,1
userId_2023,userId_9119,1
userId_9685,userId_9119,1
userId_20517,userId_9119,1
userId_26457,userId_9119,1
userId_39391,userId_9119,1
userId_9208,userId_9119,1
userId_19091,userId_9119,1
userId_5015,userId_9119,1
userId_11483,userId_9119,1
userId_34987,userId_9119,1
userId_35482,userId_9119,1
userId_20927,userId_9119,1
userId_17155,userId_9119,1
userId_4866,userId_9119,1
userId_5282,userId_9119,1
userId_23093,userId_9119,1
userId_7797,userId_9119,1
userId_36920,userId_9119,1
userId_12629,userId_9119,1
userId_5664,userId_9119,1
userId_10763,userId_9119,1
userId_24401,userId_9119,1
userId_11480,userId_9119,1
userId_21662,userId_9119,1
userId_32772,userId_9119,1
userId_18135,userId_9119,1
userId_7310,userId_9119,1
userId_3878,userId_9119,1
userId_2377,userId_9119,1
userId_14892,userId_9119,1
userId_27900,userId_9119,1
userId_27040,userId_9119,1
userId_32872,userId_9119,1
userId_34642,userId_9119,1
userId_16351,userId_9119,1
userId_16269,userId_9119,1
userId_23884,userId_9119,1
userId_20207,userId_9119,1
userId_12544,userId_9119,1
userId_24782,userId_9119,1
userId_16442,userId_9119,1
userId_23658,userId_9119,1
userId_13795,userId_9119,1
userId_2749,userId_9119,1
userId_30569,userId_9119,1
userId_19412,userId_9119,1
userId_19613,userId_9119,1
userId_38733,userId_9119,1
userId_2526,userId_9119,1
userId_32697,userId_9119,1
userId_31634,userId_9119,1
userId_35707,userId_9119,1
userId_35325,userId_9119,1
userId_22163,userId_9119,1
userId_15523,userId_9119,1
userId_26905,userId_9119,1
userId_8333,userId_9119,1
userId_35639,userId_9119,1
userId_5457,userId_9119,1
userId_12088,userId_9119,1
userId_24936,userId_9119,1
userId_20236,userId_9119,1
userId_3573,userId_9119,1
